pattern_id,ticker,trade_count,event_count,net_pnl,winrate,profit_factor,avg_trade,max_drawdown,first_seen,last_seen,notes
PATTERN_000004,ENPH,0,1,0,0.000000,0.000000,-1.000000,1.000000,2022-04-11T00:00:00+00:00,2022-04-11T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000004,GH,0,2,0,0.500000,2.500000,0.750000,1.000000,2023-02-02T00:00:00+00:00,2023-06-05T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000004,HIMS,0,2,0,1.000000,5.000000,2.500000,0.000000,2023-02-02T00:00:00+00:00,2023-02-24T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000004,INSP,0,1,0,1.000000,2.500000,2.500000,0.000000,2024-01-04T00:00:00+00:00,2024-01-04T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000005,AAON,0,1,0,1.000000,4.000000,4.000000,0.000000,2023-05-31T00:00:00+00:00,2023-05-31T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000005,ACMR,0,2,0,1.000000,8.000000,4.000000,0.000000,2023-08-09T00:00:00+00:00,2024-02-08T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000005,ARWR,0,1,0,0.000000,0.000000,-0.044600,0.044600,2021-08-24T00:00:00+00:00,2021-08-24T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000005,CARG,0,2,0,0.000000,0.000000,-1.000000,2.000000,2022-10-03T00:00:00+00:00,2022-10-11T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000005,CRDO,0,2,0,0.500000,4.000000,1.500000,1.000000,2022-09-13T00:00:00+00:00,2023-11-03T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000005,CROX,0,1,0,0.000000,0.000000,-1.000000,1.000000,2021-12-14T00:00:00+00:00,2021-12-14T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000005,GH,0,1,0,0.000000,0.000000,-1.000000,1.000000,2023-11-02T00:00:00+00:00,2023-11-02T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000005,INSP,0,1,0,1.000000,4.000000,4.000000,0.000000,2022-10-14T00:00:00+00:00,2022-10-14T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000006,AAON,0,2,0,1.000000,5.000000,2.500000,0.000000,2022-07-18T00:00:00+00:00,2022-07-26T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000006,ACMR,0,2,0,1.000000,5.000000,2.500000,0.000000,2022-07-26T00:00:00+00:00,2022-07-29T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000006,AEO,0,1,0,0.000000,0.000000,-1.000000,1.000000,2023-11-02T00:00:00+00:00,2023-11-02T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000006,ALGM,0,1,0,1.000000,2.500000,2.500000,0.000000,2023-06-22T00:00:00+00:00,2023-06-22T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000006,ARWR,0,1,0,0.000000,0.000000,-1.000000,1.000000,2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000006,CRDO,0,3,0,0.000000,0.000000,-1.000000,3.000000,2023-10-23T00:00:00+00:00,2024-03-07T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000006,CROX,0,1,0,0.000000,0.000000,-1.000000,1.000000,2021-11-26T00:00:00+00:00,2021-11-26T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000007,ACMR,0,1,0,0.000000,0.000000,-1.000000,1.000000,2022-03-29T00:00:00+00:00,2022-03-29T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000007,ARWR,0,2,0,0.000000,0.000000,-1.000000,2.000000,2021-07-21T00:00:00+00:00,2022-05-24T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000007,CRDO,0,2,0,1.000000,5.000000,2.500000,0.000000,2024-09-19T00:00:00+00:00,2024-09-24T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000007,CROX,0,1,0,1.000000,0.462000,0.462000,0.000000,2022-03-08T00:00:00+00:00,2022-03-08T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000007,FOUR,0,2,0,0.000000,0.000000,-1.000000,2.000000,2022-05-24T00:00:00+00:00,2022-07-05T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000007,FUBO,0,2,0,1.000000,5.000000,2.500000,0.000000,2023-08-22T00:00:00+00:00,2023-08-25T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000007,INSP,0,1,0,1.000000,0.983500,0.983500,0.000000,2022-05-24T00:00:00+00:00,2022-05-24T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000008,ACMR,0,2,0,1.000000,8.000000,4.000000,0.000000,2024-02-22T00:00:00+00:00,2024-02-27T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000008,ALGM,0,1,0,1.000000,4.000000,4.000000,0.000000,2022-11-04T00:00:00+00:00,2022-11-04T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000008,CRDO,0,1,0,1.000000,2.050700,2.050700,0.000000,2023-11-13T00:00:00+00:00,2023-11-13T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000008,ENPH,0,1,0,0.000000,0.000000,-1.000000,1.000000,2022-11-22T00:00:00+00:00,2022-11-22T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000008,FIVN,0,1,0,1.000000,0.906000,0.906000,0.000000,2022-12-09T00:00:00+00:00,2022-12-09T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000008,FOUR,0,2,0,0.000000,0.000000,-1.000000,2.000000,2021-12-17T00:00:00+00:00,2021-12-22T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000008,GH,0,1,0,0.000000,0.000000,-1.000000,1.000000,2022-08-03T00:00:00+00:00,2022-08-03T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000008,HIMS,0,1,0,1.000000,4.000000,4.000000,0.000000,2022-06-10T00:00:00+00:00,2022-06-10T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000008,INSP,0,1,0,0.000000,0.000000,-1.000000,1.000000,2022-02-14T00:00:00+00:00,2022-02-14T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000009,ACMR,0,1,0,1.000000,4.000000,4.000000,0.000000,2022-02-17T00:00:00+00:00,2022-02-17T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000009,CARG,0,3,0,0.000000,0.000000,-1.000000,3.000000,2023-01-20T00:00:00+00:00,2023-06-22T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000009,CRDO,0,1,0,0.000000,0.000000,-1.000000,1.000000,2023-01-26T00:00:00+00:00,2023-01-26T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000009,DLO,0,1,0,0.000000,0.000000,-1.000000,1.000000,2023-07-27T00:00:00+00:00,2023-07-27T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000009,FRPT,0,2,0,0.000000,0.000000,-0.776950,1.553900,2021-09-28T00:00:00+00:00,2023-12-26T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000009,INSP,0,3,0,1.000000,12.000000,4.000000,0.000000,2021-07-02T00:00:00+00:00,2022-04-06T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000010,ACMR,0,3,0,0.000000,0.000000,-1.000000,3.000000,2022-03-24T00:00:00+00:00,2022-04-25T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000010,FOUR,0,1,0,1.000000,2.500000,2.500000,0.000000,2022-01-27T00:00:00+00:00,2022-01-27T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000010,FUBO,0,3,0,0.666667,5.000000,1.333333,1.000000,2021-12-09T00:00:00+00:00,2023-01-06T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000010,GH,0,1,0,1.000000,2.500000,2.500000,0.000000,2022-03-16T00:00:00+00:00,2022-03-16T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000010,HIMS,0,2,0,1.000000,5.000000,2.500000,0.000000,2022-05-11T00:00:00+00:00,2022-10-27T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000011,ACMR,0,1,0,0.000000,0.000000,-1.000000,1.000000,2024-04-23T00:00:00+00:00,2024-04-23T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000011,CRDO,0,1,0,1.000000,4.000000,4.000000,0.000000,2023-05-02T00:00:00+00:00,2023-05-02T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000011,CROX,0,1,0,1.000000,4.000000,4.000000,0.000000,2022-11-01T00:00:00+00:00,2022-11-01T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000011,ENPH,0,2,0,0.000000,0.000000,-1.000000,2.000000,2021-12-09T00:00:00+00:00,2021-12-14T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000011,FIVN,0,2,0,0.000000,0.000000,-1.000000,2.000000,2022-01-27T00:00:00+00:00,2022-02-23T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000011,FOUR,0,1,0,1.000000,4.000000,4.000000,0.000000,2023-10-30T00:00:00+00:00,2023-10-30T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000011,GH,0,1,0,1.000000,4.000000,4.000000,0.000000,2024-04-18T00:00:00+00:00,2024-04-18T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000011,HIMS,0,1,0,1.000000,4.000000,4.000000,0.000000,2022-10-24T00:00:00+00:00,2022-10-24T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000011,INSP,0,1,0,1.000000,2.143000,2.143000,0.000000,2022-01-27T00:00:00+00:00,2022-01-27T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000012,ACMR,0,3,0,0.000000,0.000000,-1.000000,3.000000,2022-11-22T00:00:00+00:00,2022-12-01T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000012,ENPH,0,2,0,0.500000,4.000000,1.500000,1.000000,2021-11-22T00:00:00+00:00,2022-08-11T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000012,FOUR,0,2,0,0.500000,1.555900,0.277950,1.000000,2022-04-01T00:00:00+00:00,2023-12-04T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000012,FUBO,0,1,0,1.000000,3.425800,3.425800,0.000000,2023-02-02T00:00:00+00:00,2023-02-02T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000012,GH,0,1,0,1.000000,4.000000,4.000000,0.000000,2022-04-11T00:00:00+00:00,2022-04-11T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000012,HIMS,0,1,0,1.000000,3.453600,3.453600,0.000000,2024-03-22T00:00:00+00:00,2024-03-22T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000013,AMBA,0,3,0,0.000000,0.000000,-1.000000,3.000000,2021-10-01T00:00:00+00:00,2021-10-11T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000013,CRDO,0,3,0,0.666667,5.179598,1.124033,0.806800,2022-12-02T00:00:00+00:00,2022-12-15T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000013,CROX,0,1,0,1.000000,2.500000,2.500000,0.000000,2021-12-14T00:00:00+00:00,2021-12-14T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000013,ENPH,0,4,0,1.000000,10.000000,2.500000,0.000000,2021-11-22T00:00:00+00:00,2021-12-22T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000014,ACMR,0,3,0,0.000000,0.000000,-1.000000,3.000000,2021-12-22T00:00:00+00:00,2021-12-31T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000014,ARWR,0,1,0,1.000000,1.767000,1.767000,0.000000,2022-02-14T00:00:00+00:00,2022-02-14T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000014,ENPH,0,1,0,0.000000,0.000000,-1.000000,1.000000,2022-01-19T00:00:00+00:00,2022-01-19T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000014,GH,0,1,0,1.000000,2.500000,2.500000,0.000000,2022-02-14T00:00:00+00:00,2022-02-14T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000014,IOVA,0,4,0,1.000000,10.000000,2.500000,0.000000,2021-12-17T00:00:00+00:00,2022-02-14T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000015,ACMR,0,2,0,0.000000,0.000000,-1.000000,2.000000,2021-09-15T00:00:00+00:00,2021-09-20T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000015,AMBA,0,1,0,0.000000,0.000000,-1.000000,1.000000,2021-09-10T00:00:00+00:00,2021-09-10T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000015,CRDO,0,3,0,1.000000,7.500000,2.500000,0.000000,2023-02-03T00:00:00+00:00,2023-02-13T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000015,ENPH,0,1,0,0.000000,0.000000,-1.000000,1.000000,2021-11-01T00:00:00+00:00,2021-11-01T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000015,FUBO,0,4,0,1.000000,10.000000,2.500000,0.000000,2021-11-01T00:00:00+00:00,2021-11-17T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000016,ACMR,0,3,0,0.000000,0.000000,-1.000000,3.000000,2021-09-23T00:00:00+00:00,2021-10-01T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000016,AX,0,1,0,0.000000,0.000000,-0.438800,0.438800,2021-12-06T00:00:00+00:00,2021-12-06T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000016,CARG,0,3,0,0.000000,0.000000,-1.000000,3.000000,2021-09-10T00:00:00+00:00,2021-11-01T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000016,IOVA,0,4,0,1.000000,10.000000,2.500000,0.000000,2021-10-19T00:00:00+00:00,2021-11-09T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000017,ACMR,0,2,0,0.000000,0.000000,-1.000000,2.000000,2021-08-16T00:00:00+00:00,2021-08-19T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000017,AMBA,0,1,0,0.000000,0.000000,-1.000000,1.000000,2021-11-04T00:00:00+00:00,2021-11-04T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000017,CRDO,0,1,0,0.000000,0.000000,-1.000000,1.000000,2022-12-23T00:00:00+00:00,2022-12-23T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000017,CROX,0,2,0,1.000000,3.886200,1.943100,0.000000,2021-12-17T00:00:00+00:00,2021-12-22T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000017,DLO,0,1,0,1.000000,2.500000,2.500000,0.000000,2021-10-27T00:00:00+00:00,2021-10-27T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000017,ENPH,0,3,0,1.000000,7.500000,2.500000,0.000000,2021-12-28T00:00:00+00:00,2022-01-05T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000018,AAON,0,3,0,0.000000,0.000000,-1.000000,3.000000,2021-09-15T00:00:00+00:00,2021-09-23T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000018,ALGM,0,1,0,0.000000,0.000000,-0.601800,0.601800,2022-01-19T00:00:00+00:00,2022-01-19T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000018,AX,0,1,0,0.000000,0.000000,-1.000000,1.000000,2021-12-14T00:00:00+00:00,2021-12-14T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000018,FN,0,1,0,1.000000,2.500000,2.500000,0.000000,2022-01-24T00:00:00+00:00,2022-01-24T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000018,FRPT,0,3,0,1.000000,7.500000,2.500000,0.000000,2021-10-22T00:00:00+00:00,2021-11-22T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000018,LRN,0,1,0,0.000000,0.000000,-1.000000,1.000000,2021-10-27T00:00:00+00:00,2021-10-27T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000019,AAON,0,2,0,0.000000,0.000000,-1.000000,2.000000,2024-05-22T00:00:00+00:00,2025-03-18T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000019,ACMR,0,4,0,0.750000,7.500000,1.625000,1.000000,2023-11-15T00:00:00+00:00,2025-08-21T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000019,FUBO,0,1,0,0.000000,0.000000,-1.000000,1.000000,2025-12-08T00:00:00+00:00,2025-12-08T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000019,IOVA,0,3,0,0.666667,2.084200,0.361400,1.000000,2021-12-01T00:00:00+00:00,2025-01-29T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000019,MNDY,0,1,0,1.000000,2.500000,2.500000,0.000000,2025-01-10T00:00:00+00:00,2025-01-10T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000020,AAON,0,1,0,1.000000,2.500000,2.500000,0.000000,2026-04-28T00:00:00+00:00,2026-04-28T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000020,ACMR,0,3,0,1.000000,7.500000,2.500000,0.000000,2023-01-17T00:00:00+00:00,2023-06-27T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000020,ARWR,0,1,0,0.000000,0.000000,-0.099900,0.099900,2022-07-21T00:00:00+00:00,2022-07-21T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000020,CARG,0,1,0,0.000000,0.000000,-1.000000,1.000000,2023-01-25T00:00:00+00:00,2023-01-25T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000020,CRDO,0,2,0,1.000000,5.000000,2.500000,0.000000,2024-10-23T00:00:00+00:00,2025-05-09T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000020,CROX,0,3,0,0.000000,0.000000,-1.000000,3.000000,2022-07-21T00:00:00+00:00,2023-01-17T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000021,AAON,0,2,0,1.000000,5.000000,2.500000,0.000000,2026-02-04T00:00:00+00:00,2026-05-01T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000021,ACMR,0,1,0,1.000000,2.500000,2.500000,0.000000,2021-08-16T00:00:00+00:00,2021-08-16T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000021,ARWR,0,1,0,0.000000,0.000000,-0.677300,0.677300,2022-07-29T00:00:00+00:00,2022-07-29T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000021,DLO,0,1,0,0.000000,0.000000,-0.412500,0.412500,2023-09-21T00:00:00+00:00,2023-09-21T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000021,ENPH,0,2,0,0.000000,0.000000,-1.000000,2.000000,2024-01-09T00:00:00+00:00,2026-02-26T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000021,FN,0,1,0,0.000000,0.000000,-1.000000,1.000000,2026-04-15T00:00:00+00:00,2026-04-15T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000021,FRPT,0,1,0,0.000000,0.000000,-1.000000,1.000000,2026-05-01T00:00:00+00:00,2026-05-01T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000021,FUBO,0,1,0,1.000000,2.500000,2.500000,0.000000,2025-07-18T00:00:00+00:00,2025-07-18T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000021,MNDY,0,1,0,1.000000,2.500000,2.500000,0.000000,2023-12-07T00:00:00+00:00,2023-12-07T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000022,AAON,0,6,0,0.500000,1.494400,0.247200,3.000000,2021-08-16T00:00:00+00:00,2021-11-22T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000022,CALM,0,1,0,1.000000,2.500000,2.500000,0.000000,2021-12-09T00:00:00+00:00,2021-12-09T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000022,INSP,0,2,0,1.000000,5.000000,2.500000,0.000000,2021-09-01T00:00:00+00:00,2021-09-07T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000022,LRN,0,2,0,1.000000,5.000000,2.500000,0.000000,2021-09-10T00:00:00+00:00,2021-09-20T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000023,CALM,0,3,0,0.000000,0.000000,-1.000000,3.000000,2022-11-09T00:00:00+00:00,2025-11-11T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000023,CRDO,0,1,0,1.000000,2.500000,2.500000,0.000000,2023-01-18T00:00:00+00:00,2023-01-18T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000023,CROX,0,3,0,1.000000,7.500000,2.500000,0.000000,2021-07-21T00:00:00+00:00,2022-12-19T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000023,FRPT,0,1,0,1.000000,2.500000,2.500000,0.000000,2023-11-02T00:00:00+00:00,2023-11-02T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000023,INSP,0,1,0,0.000000,0.000000,-1.000000,1.000000,2024-02-05T00:00:00+00:00,2024-02-05T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
PATTERN_000023,LRN,0,2,0,0.500000,2.500000,0.750000,1.000000,2022-11-28T00:00:00+00:00,2025-08-05T00:00:00+00:00,"Aggregated from stored representative examples, not full event ledger."
