experiment_id,pattern_id,variant_id,created_at,tested_at,status,reason_status,parameters_json,dataset_start,dataset_end,in_sample_start,in_sample_end,out_of_sample_start,out_of_sample_end,paper_live_start,paper_live_end,number_of_assets_tested,number_of_events,number_of_trades,gross_pnl,net_pnl,winrate,profit_factor,sharpe,sortino,max_drawdown,candidate_trial_count,global_trial_count,adjusted_p_value,wrc_p_value,spa_p_value,fit_scope,score_input_scope,event_ledger_hash,nested_discovery_replay_status,nested_discovery_replay_implemented,nested_discovery_replay_passed,edge_claim,drift_status,active_blockers,registry_path,registry_hash,registry_previous_hash,registry_run_manifest_hash,registry_hash_chain_valid,notes
EXP_PATTERN_000200_RR_1_5,PATTERN_000200,RR_1_5,2026-06-07T12:41:41.198058+00:00,2026-06-07T12:41:41.198058+00:00,discarded,muestras insuficientes: 66 < 100,"{""cluster_id"": 10, ""rr"": 1.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-09-07T00:00:00+00:00,2022-11-18T00:00:00+00:00,2021-09-07T00:00:00+00:00,2021-09-07T00:00:00+00:00,2021-09-10T00:00:00+00:00,2022-11-18T00:00:00+00:00,,,14,66,0,,,0.57576,2.0469,,,8.0,1,1,,,,{},{},b34f071a42128d885a9cafb61ccd4f06cc1f3711195e4f51071dc282cf9e6750,not_recorded_legacy,false,false,NO_DEMOSTRADO,stable,,audit_package:experiment_registry.csv,e0d7cb4bc55c942a96c36bdb584ce9fcc9242e5ec860ed723a0286e9edacd782,,807e11e4200b9684931ce144a981195f188e08a7e6900877e556e55cc68d5a7a,true,Research variant metrics are in R units; no paper trade PnL exists yet. event_ledger_hash derived from exported pattern_events.csv rows. registry hashes derived from audit export manifest inputs. out_of_sample boundaries source=exported_event_temporal_holdout.
EXP_PATTERN_000200_RR_2,PATTERN_000200,RR_2,2026-06-07T12:41:41.198058+00:00,2026-06-07T12:41:41.198058+00:00,discarded,muestras insuficientes: 66 < 100,"{""cluster_id"": 10, ""rr"": 2.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-09-07T00:00:00+00:00,2022-11-18T00:00:00+00:00,2021-09-07T00:00:00+00:00,2021-09-07T00:00:00+00:00,2021-09-10T00:00:00+00:00,2022-11-18T00:00:00+00:00,,,14,66,0,,,0.57576,2.41095,,,8.0,1,2,,,,{},{},b34f071a42128d885a9cafb61ccd4f06cc1f3711195e4f51071dc282cf9e6750,not_recorded_legacy,false,false,NO_DEMOSTRADO,stable,,audit_package:experiment_registry.csv,d6972a07fc560ffbe2fa4d6074782b71d91c15527de5f4e331df0fc776b3ae3a,,807e11e4200b9684931ce144a981195f188e08a7e6900877e556e55cc68d5a7a,true,Research variant metrics are in R units; no paper trade PnL exists yet. event_ledger_hash derived from exported pattern_events.csv rows. registry hashes derived from audit export manifest inputs. out_of_sample boundaries source=exported_event_temporal_holdout.
EXP_PATTERN_000200_RR_2_5,PATTERN_000200,RR_2_5,2026-06-07T12:41:41.198058+00:00,2026-06-07T12:41:41.198058+00:00,discarded,muestras insuficientes: 66 < 100,"{""cluster_id"": 10, ""rr"": 2.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-09-07T00:00:00+00:00,2022-11-18T00:00:00+00:00,2021-09-07T00:00:00+00:00,2021-09-07T00:00:00+00:00,2021-09-10T00:00:00+00:00,2022-11-18T00:00:00+00:00,,,14,66,0,,,0.56061,2.63684,,,8.0,1,3,,,,{},{},b34f071a42128d885a9cafb61ccd4f06cc1f3711195e4f51071dc282cf9e6750,not_recorded_legacy,false,false,NO_DEMOSTRADO,stable,,audit_package:experiment_registry.csv,294d05c1dc30db5b76ea0571c36b0873fc1a057e502dfe32328f192dd129dded,,807e11e4200b9684931ce144a981195f188e08a7e6900877e556e55cc68d5a7a,true,Research variant metrics are in R units; no paper trade PnL exists yet. event_ledger_hash derived from exported pattern_events.csv rows. registry hashes derived from audit export manifest inputs. out_of_sample boundaries source=exported_event_temporal_holdout.
EXP_PATTERN_000200_RR_3,PATTERN_000200,RR_3,2026-06-07T12:41:41.198058+00:00,2026-06-07T12:41:41.198058+00:00,discarded,muestras insuficientes: 66 < 100,"{""cluster_id"": 10, ""rr"": 3.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-09-07T00:00:00+00:00,2022-11-18T00:00:00+00:00,2021-09-07T00:00:00+00:00,2021-09-07T00:00:00+00:00,2021-09-10T00:00:00+00:00,2022-11-18T00:00:00+00:00,,,14,66,0,,,0.56061,2.95158,,,8.0,1,4,,,,{},{},b34f071a42128d885a9cafb61ccd4f06cc1f3711195e4f51071dc282cf9e6750,not_recorded_legacy,false,false,NO_DEMOSTRADO,stable,,audit_package:experiment_registry.csv,d658d0d1c92e5076888dec35c580a49292f4d0f1198748f3fa686d567c378d71,,807e11e4200b9684931ce144a981195f188e08a7e6900877e556e55cc68d5a7a,true,Research variant metrics are in R units; no paper trade PnL exists yet. event_ledger_hash derived from exported pattern_events.csv rows. registry hashes derived from audit export manifest inputs. out_of_sample boundaries source=exported_event_temporal_holdout.
EXP_PATTERN_000200_RR_4,PATTERN_000200,RR_4,2026-06-07T12:41:41.198058+00:00,2026-06-07T12:41:41.198058+00:00,discarded,muestras insuficientes: 66 < 100,"{""cluster_id"": 10, ""rr"": 4.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-09-07T00:00:00+00:00,2022-11-18T00:00:00+00:00,2021-09-07T00:00:00+00:00,2021-09-07T00:00:00+00:00,2021-09-10T00:00:00+00:00,2022-11-18T00:00:00+00:00,,,14,66,0,,,0.56061,3.39764,,,8.0,1,5,,,,{},{},b34f071a42128d885a9cafb61ccd4f06cc1f3711195e4f51071dc282cf9e6750,not_recorded_legacy,false,false,NO_DEMOSTRADO,stable,,audit_package:experiment_registry.csv,b301431c813490b26b298b77728dd1e9943299b94da71449b5aa7c6db9da93fc,,807e11e4200b9684931ce144a981195f188e08a7e6900877e556e55cc68d5a7a,true,Research variant metrics are in R units; no paper trade PnL exists yet. event_ledger_hash derived from exported pattern_events.csv rows. registry hashes derived from audit export manifest inputs. out_of_sample boundaries source=exported_event_temporal_holdout.
EXP_PATTERN_000200_RR_5,PATTERN_000200,RR_5,2026-06-07T12:41:41.198058+00:00,2026-06-07T12:41:41.198058+00:00,discarded,muestras insuficientes: 66 < 100,"{""cluster_id"": 10, ""rr"": 5.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-09-07T00:00:00+00:00,2022-11-18T00:00:00+00:00,2021-09-07T00:00:00+00:00,2021-09-07T00:00:00+00:00,2021-09-10T00:00:00+00:00,2022-11-18T00:00:00+00:00,,,14,66,0,,,0.56061,3.62472,,,8.0,1,6,,,,{},{},b34f071a42128d885a9cafb61ccd4f06cc1f3711195e4f51071dc282cf9e6750,not_recorded_legacy,false,false,NO_DEMOSTRADO,stable,,audit_package:experiment_registry.csv,30cde0011807a2078d55ad9b45cb8bf077337d76c0f137f7469d5ef319eb620d,,807e11e4200b9684931ce144a981195f188e08a7e6900877e556e55cc68d5a7a,true,Research variant metrics are in R units; no paper trade PnL exists yet. event_ledger_hash derived from exported pattern_events.csv rows. registry hashes derived from audit export manifest inputs. out_of_sample boundaries source=exported_event_temporal_holdout.
EXP_PATTERN_000466_RR_1_5,PATTERN_000466,RR_1_5,2026-06-08T15:51:29.686821+00:00,2026-06-08T15:51:29.686821+00:00,discarded,"muestras insuficientes: 41 < 100; poca diversidad de símbolos: 6 < 8; premium/paper promotion bloqueada en discovery: requiere Director gate con trades, fills, costes y OOS limpio","{""cluster_id"": 0, ""rr"": 1.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-09-15T00:00:00+00:00,2022-11-23T00:00:00+00:00,2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+00:00,2021-09-20T00:00:00+00:00,2022-11-23T00:00:00+00:00,,,6,41,0,,,0.60976,2.22347,,,5.0,1,7,,,,{},{},6849f1fea10b8d91b9a1ee29f31623d3a9ff5b4c33153e21bab7cc27f353f743,not_recorded_legacy,false,false,NO_DEMOSTRADO,stable,,audit_package:experiment_registry.csv,b8624823cc972fb51ab9e15ddc75b6f35519b037b51377a476ba428cea7a6071,,807e11e4200b9684931ce144a981195f188e08a7e6900877e556e55cc68d5a7a,true,Research variant metrics are in R units; no paper trade PnL exists yet. event_ledger_hash derived from exported pattern_events.csv rows. registry hashes derived from audit export manifest inputs. out_of_sample boundaries source=exported_event_temporal_holdout.
EXP_PATTERN_000466_RR_2,PATTERN_000466,RR_2,2026-06-08T15:51:29.686821+00:00,2026-06-08T15:51:29.686821+00:00,discarded,"muestras insuficientes: 41 < 100; poca diversidad de símbolos: 6 < 8; premium/paper promotion bloqueada en discovery: requiere Director gate con trades, fills, costes y OOS limpio","{""cluster_id"": 0, ""rr"": 2.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-09-15T00:00:00+00:00,2022-11-23T00:00:00+00:00,2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+00:00,2021-09-20T00:00:00+00:00,2022-11-23T00:00:00+00:00,,,6,41,0,,,0.60976,2.52383,,,5.0,1,8,,,,{},{},6849f1fea10b8d91b9a1ee29f31623d3a9ff5b4c33153e21bab7cc27f353f743,not_recorded_legacy,false,false,NO_DEMOSTRADO,stable,,audit_package:experiment_registry.csv,9ba27684906f8a58814d7eb8d66c04202e00ac65eb4ddb47f03fbcb0e52350be,,807e11e4200b9684931ce144a981195f188e08a7e6900877e556e55cc68d5a7a,true,Research variant metrics are in R units; no paper trade PnL exists yet. event_ledger_hash derived from exported pattern_events.csv rows. registry hashes derived from audit export manifest inputs. out_of_sample boundaries source=exported_event_temporal_holdout.
EXP_PATTERN_000466_RR_2_5,PATTERN_000466,RR_2_5,2026-06-08T15:51:29.686821+00:00,2026-06-08T15:51:29.686821+00:00,discarded,"muestras insuficientes: 41 < 100; poca diversidad de símbolos: 6 < 8; premium/paper promotion bloqueada en discovery: requiere Director gate con trades, fills, costes y OOS limpio","{""cluster_id"": 0, ""rr"": 2.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-09-15T00:00:00+00:00,2022-11-23T00:00:00+00:00,2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+00:00,2021-09-20T00:00:00+00:00,2022-11-23T00:00:00+00:00,,,6,41,0,,,0.60976,2.77955,,,5.0,1,9,,,,{},{},6849f1fea10b8d91b9a1ee29f31623d3a9ff5b4c33153e21bab7cc27f353f743,not_recorded_legacy,false,false,NO_DEMOSTRADO,stable,,audit_package:experiment_registry.csv,5b5a4457bdcfb2991ae84b627716381242bdf35e2fb1647f27f51d2631a9fd4c,,807e11e4200b9684931ce144a981195f188e08a7e6900877e556e55cc68d5a7a,true,Research variant metrics are in R units; no paper trade PnL exists yet. event_ledger_hash derived from exported pattern_events.csv rows. registry hashes derived from audit export manifest inputs. out_of_sample boundaries source=exported_event_temporal_holdout.
EXP_PATTERN_000466_RR_3,PATTERN_000466,RR_3,2026-06-08T15:51:29.686821+00:00,2026-06-08T15:51:29.686821+00:00,discarded,"muestras insuficientes: 41 < 100; poca diversidad de símbolos: 6 < 8; premium/paper promotion bloqueada en discovery: requiere Director gate con trades, fills, costes y OOS limpio","{""cluster_id"": 0, ""rr"": 3.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-09-15T00:00:00+00:00,2022-11-23T00:00:00+00:00,2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+00:00,2021-09-20T00:00:00+00:00,2022-11-23T00:00:00+00:00,,,6,41,0,,,0.60976,2.80716,,,5.0,1,10,,,,{},{},6849f1fea10b8d91b9a1ee29f31623d3a9ff5b4c33153e21bab7cc27f353f743,not_recorded_legacy,false,false,NO_DEMOSTRADO,stable,,audit_package:experiment_registry.csv,f2ca24625e69c9318dae3b48a8ff3bef664b97fc0ea5e4a5961bc594bc74a2af,,807e11e4200b9684931ce144a981195f188e08a7e6900877e556e55cc68d5a7a,true,Research variant metrics are in R units; no paper trade PnL exists yet. event_ledger_hash derived from exported pattern_events.csv rows. registry hashes derived from audit export manifest inputs. out_of_sample boundaries source=exported_event_temporal_holdout.
