experiment_id,pattern_id,variant_id,created_at,tested_at,status,reason_status,parameters_json,dataset_start,dataset_end,in_sample_start,in_sample_end,out_of_sample_start,out_of_sample_end,paper_live_start,paper_live_end,number_of_assets_tested,number_of_events,number_of_trades,gross_pnl,net_pnl,winrate,profit_factor,sharpe,sortino,max_drawdown,notes
EXP_PATTERN_000081_RR_5,PATTERN_000081,RR_5,2026-06-07T09:28:32.569019+00:00,2026-06-07T09:28:32.569019+00:00,discarded,poca diversidad de símbolos: 1 < 8; drawdown excesivo: 17.39R > 12.00R; posible dependencia de pocos símbolos,"{""cluster_id"": 0, ""rr"": 5.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-02T00:00:00+00:00,2026-01-08T00:00:00+00:00,2021-07-02T00:00:00+00:00,,,2026-01-08T00:00:00+00:00,,,1,101,0,,,0.43564,1.8944,,,17.39102,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000283_RR_1_5,PATTERN_000283,RR_1_5,2026-06-07T13:44:50.676093+00:00,2026-06-07T13:44:50.676093+00:00,discarded,muestras insuficientes: 89 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 2, ""rr"": 1.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-02-17T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-02-17T00:00:00+00:00,,,8,89,0,,,0.58427,2.02689,,,9.09271,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000283_RR_2,PATTERN_000283,RR_2,2026-06-07T13:44:50.676093+00:00,2026-06-07T13:44:50.676093+00:00,discarded,muestras insuficientes: 89 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 2, ""rr"": 2.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-02-17T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-02-17T00:00:00+00:00,,,8,89,0,,,0.53933,2.03736,,,9.09271,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000283_RR_2_5,PATTERN_000283,RR_2_5,2026-06-07T13:44:50.676093+00:00,2026-06-07T13:44:50.676093+00:00,discarded,muestras insuficientes: 89 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 2, ""rr"": 2.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-02-17T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-02-17T00:00:00+00:00,,,8,89,0,,,0.53933,2.11049,,,9.09271,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000283_RR_3,PATTERN_000283,RR_3,2026-06-07T13:44:50.676093+00:00,2026-06-07T13:44:50.676093+00:00,discarded,muestras insuficientes: 89 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 2, ""rr"": 3.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-02-17T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-02-17T00:00:00+00:00,,,8,89,0,,,0.53933,2.15553,,,9.09271,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000283_RR_4,PATTERN_000283,RR_4,2026-06-07T13:44:50.676093+00:00,2026-06-07T13:44:50.676093+00:00,discarded,muestras insuficientes: 89 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 2, ""rr"": 4.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-02-17T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-02-17T00:00:00+00:00,,,8,89,0,,,0.53933,2.26775,,,9.09271,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000283_RR_5,PATTERN_000283,RR_5,2026-06-07T13:44:50.676093+00:00,2026-06-07T13:44:50.676093+00:00,discarded,muestras insuficientes: 89 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 2, ""rr"": 5.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-08-16T00:00:00+00:00,2022-02-17T00:00:00+00:00,2021-08-16T00:00:00+00:00,,,2022-02-17T00:00:00+00:00,,,8,89,0,,,0.53933,2.22359,,,9.09271,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000106_RR_1_5,PATTERN_000106,RR_1_5,2026-06-07T10:11:31.878591+00:00,2026-06-07T10:11:31.878591+00:00,discarded,muestras insuficientes: 82 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 2, ""rr"": 1.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-12-22T00:00:00+00:00,2022-05-09T00:00:00+00:00,2021-12-22T00:00:00+00:00,,,2022-05-09T00:00:00+00:00,,,12,82,0,,,0.54878,1.89122,,,8.13549,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000106_RR_2,PATTERN_000106,RR_2,2026-06-07T10:11:31.878591+00:00,2026-06-07T10:11:31.878591+00:00,discarded,muestras insuficientes: 82 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 2, ""rr"": 2.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-12-22T00:00:00+00:00,2022-05-09T00:00:00+00:00,2021-12-22T00:00:00+00:00,,,2022-05-09T00:00:00+00:00,,,12,82,0,,,0.54878,2.16492,,,8.13549,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000106_RR_2_5,PATTERN_000106,RR_2_5,2026-06-07T10:11:31.878591+00:00,2026-06-07T10:11:31.878591+00:00,discarded,muestras insuficientes: 82 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 2, ""rr"": 2.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-12-22T00:00:00+00:00,2022-05-09T00:00:00+00:00,2021-12-22T00:00:00+00:00,,,2022-05-09T00:00:00+00:00,,,12,82,0,,,0.53659,2.30553,,,10.13549,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000106_RR_3,PATTERN_000106,RR_3,2026-06-07T10:11:31.878591+00:00,2026-06-07T10:11:31.878591+00:00,discarded,muestras insuficientes: 82 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 2, ""rr"": 3.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-12-22T00:00:00+00:00,2022-05-09T00:00:00+00:00,2021-12-22T00:00:00+00:00,,,2022-05-09T00:00:00+00:00,,,12,82,0,,,0.53659,2.44688,,,10.13549,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000106_RR_4,PATTERN_000106,RR_4,2026-06-07T10:11:31.878591+00:00,2026-06-07T10:11:31.878591+00:00,discarded,muestras insuficientes: 82 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 2, ""rr"": 4.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-12-22T00:00:00+00:00,2022-05-09T00:00:00+00:00,2021-12-22T00:00:00+00:00,,,2022-05-09T00:00:00+00:00,,,12,82,0,,,0.53659,2.40529,,,10.13549,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000106_RR_5,PATTERN_000106,RR_5,2026-06-07T10:11:31.878591+00:00,2026-06-07T10:11:31.878591+00:00,discarded,muestras insuficientes: 82 < 100; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 2, ""rr"": 5.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-12-22T00:00:00+00:00,2022-05-09T00:00:00+00:00,2021-12-22T00:00:00+00:00,,,2022-05-09T00:00:00+00:00,,,12,82,0,,,0.53659,2.33597,,,10.13549,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000175_RR_1_5,PATTERN_000175,RR_1_5,2026-06-07T11:22:35.415773+00:00,2026-06-07T11:22:35.415773+00:00,discarded,poca diversidad de símbolos: 2 < 8; posible dependencia de pocos símbolos,"{""cluster_id"": 2, ""rr"": 1.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-02T00:00:00+00:00,2025-11-24T00:00:00+00:00,2021-07-02T00:00:00+00:00,,,2025-11-24T00:00:00+00:00,,,2,105,0,,,0.57143,1.96698,,,6.95015,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000175_RR_2,PATTERN_000175,RR_2,2026-06-07T11:22:35.415773+00:00,2026-06-07T11:22:35.415773+00:00,discarded,poca diversidad de símbolos: 2 < 8; posible dependencia de pocos símbolos,"{""cluster_id"": 2, ""rr"": 2.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-02T00:00:00+00:00,2025-11-24T00:00:00+00:00,2021-07-02T00:00:00+00:00,,,2025-11-24T00:00:00+00:00,,,2,105,0,,,0.53333,2.15735,,,7.0,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000175_RR_2_5,PATTERN_000175,RR_2_5,2026-06-07T11:22:35.415773+00:00,2026-06-07T11:22:35.415773+00:00,discarded,poca diversidad de símbolos: 2 < 8; posible dependencia de pocos símbolos,"{""cluster_id"": 2, ""rr"": 2.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-02T00:00:00+00:00,2025-11-24T00:00:00+00:00,2021-07-02T00:00:00+00:00,,,2025-11-24T00:00:00+00:00,,,2,105,0,,,0.46667,1.89804,,,11.0,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000175_RR_3,PATTERN_000175,RR_3,2026-06-07T11:22:35.415773+00:00,2026-06-07T11:22:35.415773+00:00,discarded,poca diversidad de símbolos: 2 < 8; posible dependencia de pocos símbolos,"{""cluster_id"": 2, ""rr"": 3.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-02T00:00:00+00:00,2025-11-24T00:00:00+00:00,2021-07-02T00:00:00+00:00,,,2025-11-24T00:00:00+00:00,,,2,105,0,,,0.4381,1.82609,,,13.56271,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000175_RR_4,PATTERN_000175,RR_4,2026-06-07T11:22:35.415773+00:00,2026-06-07T11:22:35.415773+00:00,discarded,poca diversidad de símbolos: 2 < 8; posible dependencia de pocos símbolos,"{""cluster_id"": 2, ""rr"": 4.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-02T00:00:00+00:00,2025-11-24T00:00:00+00:00,2021-07-02T00:00:00+00:00,,,2025-11-24T00:00:00+00:00,,,2,105,0,,,0.41905,1.77932,,,13.56271,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000175_RR_5,PATTERN_000175,RR_5,2026-06-07T11:22:35.415773+00:00,2026-06-07T11:22:35.415773+00:00,discarded,poca diversidad de símbolos: 2 < 8; posible dependencia de pocos símbolos,"{""cluster_id"": 2, ""rr"": 5.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-02T00:00:00+00:00,2025-11-24T00:00:00+00:00,2021-07-02T00:00:00+00:00,,,2025-11-24T00:00:00+00:00,,,2,105,0,,,0.41905,1.84685,,,13.56271,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000082_RR_1_5,PATTERN_000082,RR_1_5,2026-06-07T09:28:32.586569+00:00,2026-06-07T09:28:32.586569+00:00,discarded,muestras insuficientes: 58 < 100; poca diversidad de símbolos: 1 < 8; posible dependencia de pocos símbolos,"{""cluster_id"": 5, ""rr"": 1.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-12-17T00:00:00+00:00,2026-05-06T00:00:00+00:00,2021-12-17T00:00:00+00:00,,,2026-05-06T00:00:00+00:00,,,1,58,0,,,0.51724,1.47541,,,5.0,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000082_RR_2,PATTERN_000082,RR_2,2026-06-07T09:28:32.586569+00:00,2026-06-07T09:28:32.586569+00:00,discarded,muestras insuficientes: 58 < 100; poca diversidad de símbolos: 1 < 8; posible dependencia de pocos símbolos,"{""cluster_id"": 5, ""rr"": 2.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-12-17T00:00:00+00:00,2026-05-06T00:00:00+00:00,2021-12-17T00:00:00+00:00,,,2026-05-06T00:00:00+00:00,,,1,58,0,,,0.51724,1.76756,,,5.98315,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000082_RR_2_5,PATTERN_000082,RR_2_5,2026-06-07T09:28:32.586569+00:00,2026-06-07T09:28:32.586569+00:00,discarded,muestras insuficientes: 58 < 100; poca diversidad de símbolos: 1 < 8; posible dependencia de pocos símbolos,"{""cluster_id"": 5, ""rr"": 2.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-12-17T00:00:00+00:00,2026-05-06T00:00:00+00:00,2021-12-17T00:00:00+00:00,,,2026-05-06T00:00:00+00:00,,,1,58,0,,,0.44828,1.45887,,,6.98315,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000082_RR_3,PATTERN_000082,RR_3,2026-06-07T09:28:32.586569+00:00,2026-06-07T09:28:32.586569+00:00,discarded,muestras insuficientes: 58 < 100; poca diversidad de símbolos: 1 < 8; posible dependencia de pocos símbolos,"{""cluster_id"": 5, ""rr"": 3.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-12-17T00:00:00+00:00,2026-05-06T00:00:00+00:00,2021-12-17T00:00:00+00:00,,,2026-05-06T00:00:00+00:00,,,1,58,0,,,0.44828,1.653,,,6.98315,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000082_RR_4,PATTERN_000082,RR_4,2026-06-07T09:28:32.586569+00:00,2026-06-07T09:28:32.586569+00:00,discarded,muestras insuficientes: 58 < 100; poca diversidad de símbolos: 1 < 8; posible dependencia de pocos símbolos,"{""cluster_id"": 5, ""rr"": 4.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-12-17T00:00:00+00:00,2026-05-06T00:00:00+00:00,2021-12-17T00:00:00+00:00,,,2026-05-06T00:00:00+00:00,,,1,58,0,,,0.44828,1.90612,,,6.98315,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000082_RR_5,PATTERN_000082,RR_5,2026-06-07T09:28:32.586569+00:00,2026-06-07T09:28:32.586569+00:00,discarded,muestras insuficientes: 58 < 100; poca diversidad de símbolos: 1 < 8; posible dependencia de pocos símbolos,"{""cluster_id"": 5, ""rr"": 5.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-12-17T00:00:00+00:00,2026-05-06T00:00:00+00:00,2021-12-17T00:00:00+00:00,,,2026-05-06T00:00:00+00:00,,,1,58,0,,,0.44828,2.01908,,,6.98315,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000224_RR_1_5,PATTERN_000224,RR_1_5,2026-06-07T13:02:42.365310+00:00,2026-06-07T13:02:42.365310+00:00,discarded,muestras insuficientes: 48 < 100; poca diversidad de símbolos: 4 < 8; profit factor insuficiente: 1.73 < 1.80; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 0, ""rr"": 1.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-09-01T00:00:00+00:00,2022-02-17T00:00:00+00:00,2021-09-01T00:00:00+00:00,,,2022-02-17T00:00:00+00:00,,,4,48,0,,,0.5,1.30073,,,9.0,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000224_RR_2,PATTERN_000224,RR_2,2026-06-07T13:02:42.365310+00:00,2026-06-07T13:02:42.365310+00:00,discarded,muestras insuficientes: 48 < 100; poca diversidad de símbolos: 4 < 8; profit factor insuficiente: 1.73 < 1.80; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 0, ""rr"": 2.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-09-01T00:00:00+00:00,2022-02-17T00:00:00+00:00,2021-09-01T00:00:00+00:00,,,2022-02-17T00:00:00+00:00,,,4,48,0,,,0.5,1.36428,,,9.0,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000224_RR_2_5,PATTERN_000224,RR_2_5,2026-06-07T13:02:42.365310+00:00,2026-06-07T13:02:42.365310+00:00,discarded,muestras insuficientes: 48 < 100; poca diversidad de símbolos: 4 < 8; profit factor insuficiente: 1.73 < 1.80; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 0, ""rr"": 2.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-09-01T00:00:00+00:00,2022-02-17T00:00:00+00:00,2021-09-01T00:00:00+00:00,,,2022-02-17T00:00:00+00:00,,,4,48,0,,,0.5,1.55714,,,9.0,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000224_RR_3,PATTERN_000224,RR_3,2026-06-07T13:02:42.365310+00:00,2026-06-07T13:02:42.365310+00:00,discarded,muestras insuficientes: 48 < 100; poca diversidad de símbolos: 4 < 8; profit factor insuficiente: 1.73 < 1.80; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 0, ""rr"": 3.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-09-01T00:00:00+00:00,2022-02-17T00:00:00+00:00,2021-09-01T00:00:00+00:00,,,2022-02-17T00:00:00+00:00,,,4,48,0,,,0.5,1.71388,,,9.0,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000224_RR_4,PATTERN_000224,RR_4,2026-06-07T13:02:42.365310+00:00,2026-06-07T13:02:42.365310+00:00,discarded,muestras insuficientes: 48 < 100; poca diversidad de símbolos: 4 < 8; profit factor insuficiente: 1.73 < 1.80; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 0, ""rr"": 4.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-09-01T00:00:00+00:00,2022-02-17T00:00:00+00:00,2021-09-01T00:00:00+00:00,,,2022-02-17T00:00:00+00:00,,,4,48,0,,,0.5,1.73347,,,9.0,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000224_RR_5,PATTERN_000224,RR_5,2026-06-07T13:02:42.365310+00:00,2026-06-07T13:02:42.365310+00:00,discarded,muestras insuficientes: 48 < 100; poca diversidad de símbolos: 4 < 8; profit factor insuficiente: 1.73 < 1.80; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 0, ""rr"": 5.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-09-01T00:00:00+00:00,2022-02-17T00:00:00+00:00,2021-09-01T00:00:00+00:00,,,2022-02-17T00:00:00+00:00,,,4,48,0,,,0.5,1.71499,,,9.0,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000176_RR_1_5,PATTERN_000176,RR_1_5,2026-06-07T11:22:35.428594+00:00,2026-06-07T11:22:35.428594+00:00,discarded,muestras insuficientes: 30 < 100; poca diversidad de símbolos: 2 < 8; posible dependencia de pocos símbolos,"{""cluster_id"": 9, ""rr"": 1.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-02T00:00:00+00:00,2026-02-18T00:00:00+00:00,2021-07-02T00:00:00+00:00,,,2026-02-18T00:00:00+00:00,,,2,30,0,,,0.43333,1.06862,,,4.0,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000176_RR_2,PATTERN_000176,RR_2,2026-06-07T11:22:35.428594+00:00,2026-06-07T11:22:35.428594+00:00,discarded,muestras insuficientes: 30 < 100; poca diversidad de símbolos: 2 < 8; posible dependencia de pocos símbolos,"{""cluster_id"": 9, ""rr"": 2.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-02T00:00:00+00:00,2026-02-18T00:00:00+00:00,2021-07-02T00:00:00+00:00,,,2026-02-18T00:00:00+00:00,,,2,30,0,,,0.4,1.21733,,,6.0,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000176_RR_2_5,PATTERN_000176,RR_2_5,2026-06-07T11:22:35.428594+00:00,2026-06-07T11:22:35.428594+00:00,discarded,muestras insuficientes: 30 < 100; poca diversidad de símbolos: 2 < 8; posible dependencia de pocos símbolos,"{""cluster_id"": 9, ""rr"": 2.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-02T00:00:00+00:00,2026-02-18T00:00:00+00:00,2021-07-02T00:00:00+00:00,,,2026-02-18T00:00:00+00:00,,,2,30,0,,,0.4,1.49511,,,6.0,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000176_RR_3,PATTERN_000176,RR_3,2026-06-07T11:22:35.428594+00:00,2026-06-07T11:22:35.428594+00:00,discarded,muestras insuficientes: 30 < 100; poca diversidad de símbolos: 2 < 8; posible dependencia de pocos símbolos,"{""cluster_id"": 9, ""rr"": 3.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-02T00:00:00+00:00,2026-02-18T00:00:00+00:00,2021-07-02T00:00:00+00:00,,,2026-02-18T00:00:00+00:00,,,2,30,0,,,0.4,1.77289,,,6.0,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000176_RR_4,PATTERN_000176,RR_4,2026-06-07T11:22:35.428594+00:00,2026-06-07T11:22:35.428594+00:00,discarded,muestras insuficientes: 30 < 100; poca diversidad de símbolos: 2 < 8; posible dependencia de pocos símbolos,"{""cluster_id"": 9, ""rr"": 4.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-02T00:00:00+00:00,2026-02-18T00:00:00+00:00,2021-07-02T00:00:00+00:00,,,2026-02-18T00:00:00+00:00,,,2,30,0,,,0.36667,1.85996,,,6.0,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000176_RR_5,PATTERN_000176,RR_5,2026-06-07T11:22:35.428594+00:00,2026-06-07T11:22:35.428594+00:00,discarded,muestras insuficientes: 30 < 100; poca diversidad de símbolos: 2 < 8; posible dependencia de pocos símbolos,"{""cluster_id"": 9, ""rr"": 5.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-07-02T00:00:00+00:00,2026-02-18T00:00:00+00:00,2021-07-02T00:00:00+00:00,,,2026-02-18T00:00:00+00:00,,,2,30,0,,,0.33333,1.65886,,,6.0,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000261_RR_1_5,PATTERN_000261,RR_1_5,2026-06-07T13:37:26.883815+00:00,2026-06-07T13:37:26.883815+00:00,discarded,muestras insuficientes: 41 < 100,"{""cluster_id"": 9, ""rr"": 1.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-12-15T00:00:00+00:00,2023-01-04T00:00:00+00:00,2021-12-15T00:00:00+00:00,,,2023-01-04T00:00:00+00:00,,,8,41,0,,,0.58537,2.05391,,,4.47113,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000261_RR_2,PATTERN_000261,RR_2,2026-06-07T13:37:26.883815+00:00,2026-06-07T13:37:26.883815+00:00,discarded,muestras insuficientes: 41 < 100,"{""cluster_id"": 9, ""rr"": 2.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-12-15T00:00:00+00:00,2023-01-04T00:00:00+00:00,2021-12-15T00:00:00+00:00,,,2023-01-04T00:00:00+00:00,,,8,41,0,,,0.56098,2.41277,,,4.47113,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000261_RR_2_5,PATTERN_000261,RR_2_5,2026-06-07T13:37:26.883815+00:00,2026-06-07T13:37:26.883815+00:00,discarded,muestras insuficientes: 41 < 100,"{""cluster_id"": 9, ""rr"": 2.5, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-12-15T00:00:00+00:00,2023-01-04T00:00:00+00:00,2021-12-15T00:00:00+00:00,,,2023-01-04T00:00:00+00:00,,,8,41,0,,,0.4878,1.97521,,,6.05769,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000261_RR_3,PATTERN_000261,RR_3,2026-06-07T13:37:26.883815+00:00,2026-06-07T13:37:26.883815+00:00,discarded,muestras insuficientes: 41 < 100,"{""cluster_id"": 9, ""rr"": 3.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-12-15T00:00:00+00:00,2023-01-04T00:00:00+00:00,2021-12-15T00:00:00+00:00,,,2023-01-04T00:00:00+00:00,,,8,41,0,,,0.4878,2.04656,,,6.05769,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000261_RR_4,PATTERN_000261,RR_4,2026-06-07T13:37:26.883815+00:00,2026-06-07T13:37:26.883815+00:00,discarded,muestras insuficientes: 41 < 100,"{""cluster_id"": 9, ""rr"": 4.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-12-15T00:00:00+00:00,2023-01-04T00:00:00+00:00,2021-12-15T00:00:00+00:00,,,2023-01-04T00:00:00+00:00,,,8,41,0,,,0.4878,2.26961,,,6.05769,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000261_RR_5,PATTERN_000261,RR_5,2026-06-07T13:37:26.883815+00:00,2026-06-07T13:37:26.883815+00:00,discarded,muestras insuficientes: 41 < 100,"{""cluster_id"": 9, ""rr"": 5.0, ""run_params"": {}, ""side"": ""short"", ""window_size"": 50}",2021-12-15T00:00:00+00:00,2023-01-04T00:00:00+00:00,2021-12-15T00:00:00+00:00,,,2023-01-04T00:00:00+00:00,,,8,41,0,,,0.4878,2.04518,,,6.05769,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000160_RR_1_5,PATTERN_000160,RR_1_5,2026-06-07T10:47:51.954024+00:00,2026-06-07T10:47:51.954024+00:00,discarded,muestras insuficientes: 35 < 100; poca diversidad de símbolos: 6 < 8; profit factor insuficiente: 1.78 < 1.80; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 9, ""rr"": 1.5, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-09-23T00:00:00+00:00,2025-09-25T00:00:00+00:00,2021-09-23T00:00:00+00:00,,,2025-09-25T00:00:00+00:00,,,6,35,0,,,0.48571,1.15501,,,4.50964,Research variant metrics are in R units; no paper trade PnL exists yet.
EXP_PATTERN_000160_RR_2,PATTERN_000160,RR_2,2026-06-07T10:47:51.954024+00:00,2026-06-07T10:47:51.954024+00:00,discarded,muestras insuficientes: 35 < 100; poca diversidad de símbolos: 6 < 8; profit factor insuficiente: 1.78 < 1.80; tasa de 4R baja; puede requerir filtro posterior de entrada,"{""cluster_id"": 9, ""rr"": 2.0, ""run_params"": {}, ""side"": ""long"", ""window_size"": 20}",2021-09-23T00:00:00+00:00,2025-09-25T00:00:00+00:00,2021-09-23T00:00:00+00:00,,,2025-09-25T00:00:00+00:00,,,6,35,0,,,0.45714,1.29975,,,4.0,Research variant metrics are in R units; no paper trade PnL exists yet.
